playable-characters-mod,https://github.com/ja2-stracciatella/mod-playable-chars,40d9454097ac16476279993908ea3bcd3700cd40
kaerar-gun-pack,https://github.com/ja2-stracciatella/mod-kaerar-gun-pack,2676449eee1e36dc994a9017337625eab6a0899e
nightops-maps,https://github.com/ja2-stracciatella/mod-nightops-maps,9a4229550450d480e0bfa90b829bd718ca2f197e
